amount,txn_hour,payment_mode,receiver_type,is_new_receiver,avg_amount_7d,avg_amount_30d,max_amount_7d,txn_count_1h,txn_count_24h,days_since_last_txn,night_txn_ratio,location_mismatch,is_night,is_round_amount,velocity_check,deviation_from_sender_avg,exceeds_recent_max,is_fraud
678.21,11,QR,INDIVIDUAL,1,584.79,541.59,813.18,1,3,14,0.117,0,0,0,0,1.25,0,0
6752.27,19,MANUAL,MERCHANT,0,5800.62,5446.64,7363.67,3,4,12,0.261,0,0,0,1,1.24,0,0
852.83,5,QR,INDIVIDUAL,0,635.21,683.75,1061.03,0,4,13,0.059,0,1,0,0,1.25,0,0
2380.97,2,QR,MERCHANT,0,2997.76,2709.29,4156.09,0,2,14,0.043,1,1,0,0,0.88,0,0
9701.69,2,QR,INDIVIDUAL,1,8014.25,8234.41,13959.8,0,2,4,0.352,0,1,0,0,1.18,0,0
3857.8,22,MANUAL,INDIVIDUAL,1,5153.4,4706.0,8128.07,0,2,10,0.111,0,0,0,0,0.82,0,0
1380.26,8,QR,INDIVIDUAL,0,1015.91,1115.09,1628.82,0,3,14,0.197,0,0,0,0,1.24,0,0
1912.61,0,QR,MERCHANT,0,1800.07,1985.56,3562.79,0,4,8,0.111,0,1,0,0,0.96,0,0
6711.9,3,MANUAL,MERCHANT,0,5286.71,5134.06,8795.92,0,5,1,0.077,0,1,0,0,1.31,0,0
1886.86,11,QR,INDIVIDUAL,0,1762.84,1498.1,3258.96,1,4,13,0.064,0,0,0,0,1.26,0,0
4424.06,4,MANUAL,INDIVIDUAL,0,4707.8,4640.03,8877.14,0,1,7,0.311,0,1,0,0,0.95,0,1
3793.39,17,QR,MERCHANT,1,2907.39,3081.18,4892.28,0,3,14,0.259,0,0,0,0,1.23,0,0
2025.48,15,QR,MERCHANT,0,1472.15,1518.89,1722.91,1,5,11,0.141,0,0,1,0,1.33,1,0
25073.07,9,QR,INDIVIDUAL,1,22117.9,18508.58,37751.79,0,3,8,0.13,0,0,0,0,1.35,0,0
6441.57,11,QR,MERCHANT,1,4330.18,4680.46,6458.66,0,1,9,0.046,0,0,0,0,1.38,0,0
588.38,10,QR,INDIVIDUAL,0,612.81,615.02,837.06,1,4,13,0.132,0,0,0,0,0.96,0,0
4306.19,18,QR,INDIVIDUAL,0,5841.89,5275.25,8882.01,1,2,14,0.086,0,0,0,0,0.82,0,0
2006.99,4,QR,INDIVIDUAL,0,1718.01,1458.2,3042.27,0,4,8,0.139,0,1,1,0,1.38,0,0
7841.54,23,QR,MERCHANT,0,10278.44,8972.08,18780.96,1,2,14,0.314,0,0,0,0,0.87,0,0
1784.21,2,QR,MERCHANT,1,1582.32,1637.02,2572.06,0,0,7,0.073,1,1,0,0,1.09,0,0
3283.74,18,QR,MERCHANT,0,2556.69,2659.82,5061.36,2,3,10,0.084,0,0,0,0,1.23,0,0
5735.83,5,MANUAL,INDIVIDUAL,0,7268.74,6402.06,10986.25,1,5,3,0.193,0,1,0,0,0.9,0,1
7936.12,23,MANUAL,INDIVIDUAL,0,6359.4,5820.25,11635.68,1,3,6,0.026,0,0,0,0,1.36,0,0
1236.12,16,QR,INDIVIDUAL,0,969.39,992.99,1069.65,0,4,0,0.077,0,0,0,0,1.24,1,0
2694.45,22,QR,INDIVIDUAL,0,2418.92,2022.75,2733.84,1,1,11,0.101,0,0,0,0,1.33,0,0
2374.52,12,QR,MERCHANT,1,2038.87,1909.25,2952.08,2,4,6,0.129,0,0,0,0,1.24,0,0
2022.33,6,QR,INDIVIDUAL,0,2159.82,1831.34,3820.46,0,4,14,0.072,0,0,1,0,1.1,0,0
17834.83,18,QR,MERCHANT,1,16034.65,17292.8,18878.93,0,3,14,0.033,0,0,0,0,1.03,0,0
5242.13,18,QR,INDIVIDUAL,0,4910.46,4420.89,6038.57,1,2,10,0.151,0,0,0,0,1.19,0,0
1170.52,11,QR,INDIVIDUAL,1,1064.34,1086.76,1645.07,0,6,14,0.372,0,0,0,0,1.08,0,0
8317.16,10,QR,MERCHANT,0,6070.64,6733.08,8759.65,2,3,0,0.069,0,0,0,0,1.24,0,0
24586.2,16,QR,INDIVIDUAL,0,27926.31,28493.36,30971.92,1,2,1,0.123,0,0,0,0,0.86,0,0
9220.82,16,QR,MERCHANT,0,12062.46,11109.71,16990.82,1,2,14,0.238,0,0,0,0,0.83,0,0
927.57,17,MANUAL,MERCHANT,0,1022.45,888.66,1478.35,0,2,8,0.271,0,0,0,0,1.04,0,0
2354.75,14,QR,MERCHANT,1,2328.27,2563.18,3654.86,0,3,13,0.084,0,0,0,0,0.92,0,0
11386.91,5,QR,INDIVIDUAL,1,9020.37,8405.05,16365.64,1,4,2,0.094,0,1,0,0,1.35,0,0
1925.8,7,QR,MERCHANT,0,2394.86,2276.95,4007.69,1,2,8,0.214,0,0,0,0,0.85,0,0
5428.61,10,MANUAL,INDIVIDUAL,0,6503.97,6214.6,8234.75,0,1,14,0.096,0,0,0,0,0.87,0,0
7311.26,12,QR,MERCHANT,0,6535.37,6930.08,12265.33,1,4,2,0.364,0,0,0,0,1.05,0,0
1580.92,16,QR,MERCHANT,0,1778.19,1618.77,2050.19,0,4,10,0.27,0,0,0,0,0.98,0,0
3451.03,16,QR,INDIVIDUAL,0,2834.6,3040.55,5503.56,0,5,10,0.096,0,0,0,0,1.13,0,0
196.93,17,QR,INDIVIDUAL,1,158.93,154.44,304.14,2,6,3,0.147,1,0,0,0,1.27,0,0
1448.16,15,MANUAL,MERCHANT,1,1503.17,1579.27,1933.84,0,4,4,0.252,0,0,0,0,0.92,0,1
2900.65,22,QR,MERCHANT,0,3270.21,3014.93,4273.8,1,4,6,0.133,0,0,0,0,0.96,0,0
1184.4,15,QR,MERCHANT,1,1537.94,1323.4,1769.78,0,4,7,0.144,0,0,0,0,0.89,0,0
15822.21,3,QR,MERCHANT,1,19659.18,18179.37,36159.1,1,2,8,0.116,0,1,0,0,0.87,0,0
1005.13,16,QR,INDIVIDUAL,1,1099.92,1070.54,1683.43,1,2,1,0.258,0,0,1,0,0.94,0,0
2450.29,7,QR,INDIVIDUAL,1,2774.37,2386.8,4048.76,0,1,1,0.093,0,0,0,0,1.03,0,0
4095.59,19,QR,MERCHANT,0,3780.9,3597.65,5920.51,1,10,9,0.067,0,0,0,0,1.14,0,0
13321.65,6,QR,MERCHANT,0,17806.11,15776.17,21688.72,0,1,5,0.298,0,0,0,0,0.84,0,0
999.97,7,QR,MERCHANT,1,797.18,830.58,1042.41,0,1,14,0.12,0,0,0,0,1.2,0,0
10371.82,0,MANUAL,INDIVIDUAL,0,12184.56,12432.39,23203.89,0,3,6,0.394,1,1,0,0,0.83,0,0
3674.64,1,MANUAL,INDIVIDUAL,0,3067.36,3154.34,5907.94,0,4,13,0.156,0,1,0,0,1.16,0,0
1505.14,12,QR,MERCHANT,0,1162.57,1165.13,1349.53,1,3,2,0.27,0,0,0,0,1.29,1,0
5518.68,1,QR,MERCHANT,1,5783.02,4865.28,8987.85,1,3,5,0.003,0,1,0,0,1.13,0,0
4355.32,4,QR,MERCHANT,0,3642.1,3138.76,6701.09,0,1,5,0.106,0,1,0,0,1.39,0,0
2121.34,4,QR,INDIVIDUAL,1,2175.87,2051.52,3903.4,0,2,5,0.081,0,1,0,0,1.03,0,0
3877.02,5,QR,INDIVIDUAL,1,3575.27,3213.22,6105.21,1,4,1,0.25,0,1,0,0,1.21,0,0
2574.0,17,MANUAL,MERCHANT,1,3080.91,2933.18,3751.74,1,3,0,0.116,0,0,0,0,0.88,0,0
4032.6,15,QR,MERCHANT,1,3786.6,3251.37,6670.59,0,1,10,0.155,0,0,1,0,1.24,0,0
6607.22,23,QR,MERCHANT,0,7052.22,7632.04,9413.16,0,3,8,0.297,0,0,0,0,0.87,0,0
15175.16,16,QR,INDIVIDUAL,1,14143.22,12193.53,26907.14,3,6,13,0.313,0,0,0,1,1.24,0,0
1195.08,8,QR,INDIVIDUAL,0,974.67,1049.79,1155.58,0,5,6,0.026,0,0,0,0,1.14,1,0
24828.07,20,MANUAL,INDIVIDUAL,0,18720.32,17946.55,21404.36,1,4,2,0.135,0,0,0,0,1.38,1,1
628.36,7,QR,MERCHANT,0,704.87,613.38,994.21,1,3,5,0.411,0,0,0,0,1.02,0,0
3176.05,7,MANUAL,MERCHANT,0,2497.57,2532.0,4645.84,1,2,1,0.07,0,0,0,0,1.25,0,0
6182.55,1,QR,MERCHANT,0,4924.71,5273.42,5454.7,1,4,6,0.157,0,1,0,0,1.17,1,0
4688.62,8,QR,MERCHANT,0,5306.99,5283.17,7586.23,0,5,9,0.369,0,0,0,0,0.89,0,0
2078.85,5,MANUAL,INDIVIDUAL,0,1708.65,1574.54,3000.76,3,5,0,0.071,0,1,0,1,1.32,0,0
3019.03,18,MANUAL,MERCHANT,0,3129.12,2954.25,5308.07,0,2,14,0.224,0,0,1,0,1.02,0,0
2336.24,0,MANUAL,MERCHANT,0,1981.88,1955.8,3101.11,1,4,11,0.226,0,1,0,0,1.19,0,0
2142.16,18,MANUAL,MERCHANT,0,2019.2,2191.78,2415.14,1,4,14,0.084,0,0,0,0,0.98,0,0
7821.58,0,QR,MERCHANT,0,6058.64,5637.2,6937.48,1,4,0,0.207,0,1,0,0,1.39,1,0
5020.65,20,QR,MERCHANT,0,3713.45,3997.76,4164.2,0,1,6,0.069,0,0,1,0,1.26,1,1
1951.55,23,QR,MERCHANT,0,1871.14,1649.26,3043.91,1,3,8,0.193,0,0,0,0,1.18,0,0
8181.57,12,QR,INDIVIDUAL,0,8794.55,7649.59,15143.85,1,4,12,0.011,0,0,0,0,1.07,0,0
4800.95,6,QR,MERCHANT,0,3701.25,3826.28,7101.2,2,2,10,0.057,0,0,0,0,1.25,0,0
7567.18,20,QR,INDIVIDUAL,1,5214.33,5535.36,6266.84,1,7,13,0.115,0,0,0,0,1.37,1,0
6416.74,12,QR,MERCHANT,0,5485.39,4628.03,9867.1,0,2,9,0.044,1,0,0,0,1.39,0,0
1726.59,17,MANUAL,INDIVIDUAL,0,1435.85,1290.95,1799.31,0,2,12,0.122,0,0,0,0,1.34,0,0
2199.17,1,QR,MERCHANT,1,1997.99,2012.56,2973.12,2,4,5,0.118,0,1,0,0,1.09,0,0
7133.55,2,QR,MERCHANT,0,6409.01,5375.96,8525.81,1,1,7,0.152,1,1,0,0,1.33,0,0
6306.48,5,QR,INDIVIDUAL,0,5980.45,6377.77,10632.81,0,5,6,0.2,0,1,0,0,0.99,0,0
3573.1,12,MANUAL,MERCHANT,0,4131.16,3476.94,7936.2,0,2,1,0.454,0,0,0,0,1.03,0,0
4046.45,19,QR,MERCHANT,0,3587.76,3397.05,5949.96,0,3,14,0.251,1,0,1,0,1.19,0,1
11497.66,8,QR,INDIVIDUAL,1,10862.6,9077.86,12208.38,1,3,10,0.196,0,0,0,0,1.27,0,0
2137.91,2,MANUAL,INDIVIDUAL,0,1581.07,1593.94,2557.61,3,5,5,0.334,0,1,0,1,1.34,0,0
5957.39,21,QR,INDIVIDUAL,1,5016.15,4651.99,8782.53,0,3,1,0.188,0,0,0,0,1.28,0,0
3035.18,14,QR,MERCHANT,0,2972.56,3040.55,5369.5,0,1,8,0.028,0,0,1,0,1.0,0,1
2993.17,3,MANUAL,MERCHANT,0,2582.86,2603.09,2924.53,0,0,1,0.007,0,1,0,0,1.15,1,0
9787.87,16,MANUAL,INDIVIDUAL,1,11200.36,9897.16,14345.38,0,1,2,0.118,0,0,0,0,0.99,0,0
7653.17,16,QR,MERCHANT,0,7890.12,6596.97,10551.73,1,2,4,0.152,0,0,0,0,1.16,0,0
7571.59,12,MANUAL,MERCHANT,0,8687.48,8979.48,15843.65,0,3,1,0.088,0,0,0,0,0.84,0,0
11789.1,10,QR,MERCHANT,0,12887.89,11144.55,24704.54,0,1,10,0.045,0,0,0,0,1.06,0,0
3710.43,7,QR,MERCHANT,1,4218.29,3870.33,7136.6,1,5,13,0.167,0,0,0,0,0.96,0,0
6726.15,2,QR,MERCHANT,0,6844.54,6343.61,9651.6,0,4,9,0.096,0,1,0,0,1.06,0,0
2753.86,17,QR,INDIVIDUAL,0,1893.84,1976.18,2224.91,0,3,7,0.176,0,0,0,0,1.39,1,0
4874.39,0,QR,INDIVIDUAL,1,4170.7,4464.13,7786.19,0,1,7,0.002,0,1,0,0,1.09,0,0
3238.52,7,MANUAL,MERCHANT,0,2715.33,2456.47,4170.16,0,1,13,0.079,0,0,0,0,1.32,0,0
3973.08,8,QR,INDIVIDUAL,1,4280.16,4156.73,7662.8,0,3,13,0.147,0,0,0,0,0.96,0,0
6220.72,16,QR,MERCHANT,0,8373.63,7497.59,13269.93,1,1,0,0.032,0,0,0,0,0.83,0,0
1743.42,7,QR,INDIVIDUAL,0,2114.5,1888.05,2629.64,1,3,13,0.164,0,0,0,0,0.92,0,0
23936.23,10,QR,MERCHANT,0,23879.08,21490.0,47311.98,2,2,5,0.177,0,0,0,0,1.11,0,0
1472.3,0,QR,MERCHANT,0,1693.29,1469.79,2786.89,0,4,3,0.053,0,1,0,0,1.0,0,0
1220.76,1,QR,INDIVIDUAL,1,1265.85,1082.89,2024.82,2,2,5,0.177,1,1,0,0,1.13,0,0
10324.76,14,QR,INDIVIDUAL,0,8656.61,7743.06,10889.9,2,5,2,0.231,0,0,0,0,1.33,0,0
7424.17,16,QR,MERCHANT,0,7324.78,7959.17,11331.86,0,0,3,0.212,0,0,0,0,0.93,0,0
6385.01,14,QR,MERCHANT,1,6261.69,5559.55,12457.06,0,1,12,0.338,0,0,0,0,1.15,0,0
6409.34,17,QR,MERCHANT,0,6470.05,6282.67,8820.81,1,4,9,0.131,0,0,0,0,1.02,0,0
3601.04,11,QR,INDIVIDUAL,0,4082.5,3526.33,5169.17,0,2,13,0.121,0,0,0,0,1.02,0,0
1623.71,13,MANUAL,INDIVIDUAL,0,1750.33,1567.48,3224.6,1,6,11,0.075,1,0,0,0,1.04,0,0
3898.02,11,QR,INDIVIDUAL,1,3755.78,3200.64,5464.2,0,1,5,0.125,1,0,0,0,1.22,0,0
1979.41,1,QR,MERCHANT,1,2444.39,2161.59,3196.61,1,2,6,0.056,0,1,0,0,0.92,0,0
8756.99,20,QR,MERCHANT,0,11004.42,9653.97,14128.65,1,5,2,0.031,0,0,0,0,0.91,0,0
3189.59,15,QR,MERCHANT,0,3114.15,3347.07,3501.74,1,2,8,0.131,0,0,0,0,0.95,0,0
1732.04,18,MANUAL,MERCHANT,1,1234.55,1301.29,2073.16,0,4,9,0.094,0,0,0,0,1.33,0,0
2726.44,0,QR,INDIVIDUAL,1,2050.8,2134.98,3167.14,0,2,6,0.005,0,1,0,0,1.28,0,0
5279.77,1,MANUAL,INDIVIDUAL,0,3615.33,3939.2,5454.12,2,3,10,0.122,0,1,0,0,1.34,0,0
2192.17,11,MANUAL,INDIVIDUAL,1,1510.56,1622.57,2560.22,0,4,1,0.202,0,0,0,0,1.35,0,0
1737.15,3,MANUAL,MERCHANT,1,1430.53,1460.78,1638.51,0,5,13,0.156,1,1,0,0,1.19,1,0
4533.81,6,QR,MERCHANT,0,3876.0,3462.49,6461.53,0,4,8,0.39,0,0,0,0,1.31,0,0
4539.04,16,QR,INDIVIDUAL,0,3103.89,3285.19,3692.58,2,4,7,0.073,1,0,0,0,1.38,1,0
2307.11,4,MANUAL,INDIVIDUAL,1,1889.61,1764.57,2766.86,1,6,7,0.009,0,1,0,0,1.31,0,0
2382.88,1,MANUAL,MERCHANT,0,2208.97,2247.94,4259.14,1,2,10,0.213,0,1,0,0,1.06,0,0
4486.58,12,MANUAL,INDIVIDUAL,0,3887.01,4243.15,6537.72,0,2,10,0.041,0,0,0,0,1.06,0,0
989.03,7,QR,INDIVIDUAL,1,1046.69,902.97,2037.94,1,3,8,0.109,1,0,0,0,1.09,0,0
1025.86,17,MANUAL,INDIVIDUAL,0,1028.78,1038.36,1175.2,0,1,1,0.024,0,0,1,0,0.99,0,0
1907.22,3,QR,MERCHANT,0,1839.45,1642.34,3557.02,2,6,6,0.202,0,1,0,0,1.16,0,0
3004.59,5,MANUAL,INDIVIDUAL,0,2790.21,2653.1,3962.67,2,8,9,0.076,0,1,1,0,1.13,0,0
4816.57,8,QR,MERCHANT,0,3879.27,4260.57,5466.96,0,1,1,0.038,0,0,0,0,1.13,0,0
13736.62,9,QR,INDIVIDUAL,0,15141.91,13710.47,18604.95,1,4,8,0.087,0,0,0,0,1.0,0,0
7878.51,3,MANUAL,MERCHANT,0,8487.43,7983.8,16462.81,1,5,12,0.047,0,1,0,0,0.99,0,0
3152.83,3,MANUAL,INDIVIDUAL,0,2707.79,2783.91,3972.0,1,5,10,0.342,0,1,0,0,1.13,0,0
3579.17,6,QR,MERCHANT,1,3057.1,2938.46,5648.04,0,5,7,0.043,0,0,0,0,1.22,0,0
1476.93,13,QR,INDIVIDUAL,1,1206.46,1283.32,2092.25,0,1,9,0.025,0,0,0,0,1.15,0,0
3580.79,11,QR,MERCHANT,0,3263.93,3245.79,5787.23,2,4,13,0.178,1,0,0,0,1.1,0,0
2807.94,14,MANUAL,MERCHANT,0,2153.5,2152.45,3239.69,1,4,13,0.168,0,0,0,0,1.3,0,0
4868.04,16,QR,MERCHANT,0,5280.56,4590.47,8681.77,1,2,2,0.14,0,0,0,0,1.06,0,1
1729.33,20,MANUAL,INDIVIDUAL,0,1549.05,1554.26,2100.87,1,4,4,0.008,0,0,0,0,1.11,0,0
5810.44,20,MANUAL,MERCHANT,0,4475.83,4366.09,7557.05,2,5,12,0.158,0,0,0,0,1.33,0,0
14464.68,12,MANUAL,MERCHANT,0,18070.54,15084.82,28874.22,1,5,5,0.045,0,0,0,0,0.96,0,0
3301.45,0,QR,MERCHANT,0,2708.89,2945.42,5051.37,0,5,1,0.059,0,1,0,0,1.12,0,0
5226.73,21,QR,MERCHANT,0,4018.6,3973.66,6153.11,0,5,1,0.227,0,0,0,0,1.32,0,0
6775.91,12,QR,INDIVIDUAL,1,4922.0,5193.67,8007.35,0,5,11,0.136,1,0,0,0,1.3,0,0
2537.42,15,QR,MERCHANT,0,2966.03,2935.28,5316.17,0,2,6,0.152,0,0,0,0,0.86,0,0
4454.56,12,MANUAL,INDIVIDUAL,0,4558.11,3979.28,7358.64,0,5,4,0.159,0,0,0,0,1.12,0,0
3682.45,8,QR,INDIVIDUAL,1,3497.8,3472.59,4195.39,1,5,10,0.138,0,0,0,0,1.06,0,0
3975.51,22,QR,MERCHANT,0,5516.01,4919.07,10639.19,0,0,0,0.14,0,0,0,0,0.81,0,0
1815.82,17,QR,INDIVIDUAL,0,1608.65,1464.36,3015.2,1,3,11,0.181,0,0,0,0,1.24,0,0
3722.16,15,QR,INDIVIDUAL,1,3523.23,3402.04,6151.22,1,4,2,0.118,0,0,0,0,1.09,0,0
5699.87,19,MANUAL,MERCHANT,1,6440.71,6205.25,8694.56,1,2,6,0.11,0,0,0,0,0.92,0,0
13440.52,11,QR,INDIVIDUAL,0,13328.53,11500.23,18675.26,2,2,9,0.127,0,0,0,0,1.17,0,0
8632.97,7,QR,MERCHANT,0,10187.6,10626.74,16467.51,0,0,9,0.112,0,0,0,0,0.81,0,0
25282.41,0,QR,MERCHANT,0,18948.63,18327.93,22487.33,0,1,12,0.102,0,1,0,0,1.38,1,0
1825.09,12,QR,INDIVIDUAL,0,1727.78,1622.35,2500.1,0,3,8,0.115,0,0,0,0,1.12,0,0
7983.15,21,MANUAL,MERCHANT,0,7448.08,8125.81,13610.62,0,3,13,0.11,0,0,0,0,0.98,0,0
4294.15,18,MANUAL,INDIVIDUAL,1,3020.39,3088.12,4821.56,1,6,1,0.407,0,0,0,0,1.39,0,0
26129.56,12,QR,INDIVIDUAL,0,22222.04,21894.99,26819.72,0,3,11,0.097,0,0,0,0,1.19,0,0
1759.05,2,MANUAL,INDIVIDUAL,0,1543.53,1480.44,2870.85,2,5,0,0.149,0,1,0,0,1.19,0,0
1710.0,0,QR,INDIVIDUAL,1,1408.67,1519.8,2123.01,0,2,4,0.059,0,1,0,0,1.12,0,0
2122.92,13,QR,INDIVIDUAL,1,1706.26,1825.78,3305.97,1,1,9,0.309,0,0,0,0,1.16,0,0
538.34,23,MANUAL,INDIVIDUAL,1,478.45,409.71,948.19,1,3,9,0.41,0,0,0,0,1.31,0,0
2268.38,20,MANUAL,MERCHANT,0,1862.69,1636.65,3704.63,1,3,8,0.047,0,0,0,0,1.39,0,0
1838.64,0,MANUAL,MERCHANT,0,1627.1,1700.27,2641.18,3,5,0,0.122,0,1,0,1,1.08,0,0
4168.68,4,QR,MERCHANT,1,2906.48,3005.96,4202.95,2,3,10,0.037,0,1,0,0,1.39,0,0
4952.17,4,QR,MERCHANT,0,5928.14,5370.93,10473.77,1,3,3,0.169,0,1,0,0,0.92,0,0
19703.54,10,MANUAL,MERCHANT,0,17663.59,19082.89,21551.39,1,5,13,0.246,0,0,0,0,1.03,0,0
8564.5,18,MANUAL,INDIVIDUAL,0,6110.4,6582.18,10987.24,1,3,12,0.144,0,0,0,0,1.3,0,0
2166.32,11,QR,INDIVIDUAL,0,1658.13,1665.18,2259.41,1,6,12,0.017,0,0,0,0,1.3,0,0
1622.02,7,MANUAL,INDIVIDUAL,0,1946.05,1869.7,2585.94,2,5,12,0.104,0,0,0,0,0.87,0,0
5668.77,9,QR,INDIVIDUAL,0,5458.82,5663.76,8458.65,0,3,0,0.019,0,0,0,0,1.0,0,0
1109.64,17,QR,INDIVIDUAL,0,1072.32,1008.24,1487.5,1,5,12,0.022,0,0,0,0,1.1,0,0
18926.4,8,QR,INDIVIDUAL,0,16976.1,16828.42,19417.59,0,1,9,0.087,0,0,0,0,1.12,0,0
10524.87,10,QR,INDIVIDUAL,1,11970.91,10454.67,14210.23,1,1,14,0.131,0,0,0,0,1.01,0,0
2386.88,4,QR,INDIVIDUAL,0,1856.08,1959.45,3373.94,1,3,3,0.472,0,1,0,0,1.22,0,0
779.13,23,MANUAL,MERCHANT,0,842.96,907.63,1612.64,2,5,3,0.076,0,0,0,0,0.86,0,0
12313.91,12,MANUAL,INDIVIDUAL,1,10243.35,10604.77,12942.75,1,2,13,0.393,0,0,0,0,1.16,0,0
3284.32,12,QR,MERCHANT,0,2492.64,2709.43,4433.51,0,1,4,0.207,0,0,0,0,1.21,0,0
11092.61,23,MANUAL,INDIVIDUAL,0,12433.97,11906.33,21924.79,2,4,1,0.174,0,0,0,0,0.93,0,0
866.98,3,MANUAL,MERCHANT,0,1103.03,1068.5,1444.42,0,1,7,0.167,0,1,0,0,0.81,0,0
2122.95,16,QR,INDIVIDUAL,0,2152.7,2037.44,2557.0,0,1,1,0.338,0,0,0,0,1.04,0,1
3658.17,13,MANUAL,MERCHANT,0,3698.17,3376.61,6698.9,3,5,0,0.111,0,0,0,1,1.08,0,0
3798.2,8,QR,INDIVIDUAL,0,2759.6,2773.62,3741.38,0,2,3,0.188,0,0,0,0,1.37,1,0
2428.29,21,QR,INDIVIDUAL,0,1838.67,1871.74,2402.42,0,3,10,0.023,0,0,0,0,1.3,1,0
6377.71,1,MANUAL,INDIVIDUAL,0,7843.67,7195.29,9507.52,1,4,8,0.334,0,1,0,0,0.89,0,0
1392.9,3,QR,INDIVIDUAL,1,1187.31,1033.06,1733.24,1,6,0,0.03,0,1,0,0,1.35,0,1
3203.05,10,QR,MERCHANT,0,3688.39,3452.97,4217.24,0,3,11,0.116,0,0,0,0,0.93,0,0
4057.27,9,QR,INDIVIDUAL,1,3114.31,3093.1,4375.06,1,4,3,0.161,0,0,0,0,1.31,0,0
5784.83,4,MANUAL,INDIVIDUAL,1,5822.71,6324.2,7667.22,0,2,4,0.196,0,1,0,0,0.91,0,0
6908.12,15,QR,MERCHANT,0,6908.5,6406.49,8290.63,0,4,8,0.193,0,0,0,0,1.08,0,0
1323.22,5,QR,INDIVIDUAL,1,1422.74,1228.83,1805.65,1,3,14,0.081,0,1,0,0,1.08,0,0
915.34,4,MANUAL,MERCHANT,1,727.5,765.22,1000.75,1,3,7,0.035,0,1,0,0,1.19,0,0
11497.78,12,MANUAL,MERCHANT,1,12032.85,10908.72,17923.69,0,3,8,0.021,0,0,0,0,1.05,0,0
4910.26,8,QR,MERCHANT,0,5036.35,4770.44,6052.25,0,3,4,0.135,0,0,0,0,1.03,0,0
1856.34,9,QR,MERCHANT,0,2430.6,2302.57,2932.19,1,4,14,0.185,0,0,0,0,0.81,0,0
14706.38,1,QR,MERCHANT,0,13133.62,13835.66,23041.97,0,6,12,0.149,0,1,0,0,1.06,0,0
4040.43,14,MANUAL,INDIVIDUAL,0,3025.09,2931.3,5902.11,2,3,8,0.2,0,0,1,0,1.38,0,0
10523.51,11,MANUAL,MERCHANT,1,12326.64,10934.33,20739.02,0,3,10,0.239,0,0,0,0,0.96,0,0
3869.06,11,QR,MERCHANT,0,3559.35,3720.6,4448.09,0,4,7,0.361,0,0,0,0,1.04,0,0
23264.25,2,QR,MERCHANT,1,31038.29,26169.82,60600.34,0,2,10,0.096,0,1,0,0,0.89,0,0
17673.24,14,MANUAL,INDIVIDUAL,0,21401.02,21166.46,38983.28,0,1,2,0.072,0,0,0,0,0.83,0,0
2910.07,18,MANUAL,MERCHANT,1,3290.48,3472.49,4544.24,0,5,6,0.063,0,0,0,0,0.84,0,0
8729.07,12,QR,MERCHANT,0,7539.37,7147.9,14194.08,1,1,5,0.13,0,0,0,0,1.22,0,0
6508.33,2,QR,MERCHANT,0,8837.64,7470.9,16786.13,3,4,9,0.13,0,1,0,1,0.87,0,0
12478.57,12,QR,INDIVIDUAL,0,11252.43,9669.72,16790.7,1,3,7,0.283,0,0,0,0,1.29,0,0
1527.78,21,MANUAL,INDIVIDUAL,1,1592.15,1362.37,1757.91,1,3,6,0.07,0,0,0,0,1.12,0,0
6751.0,23,QR,MERCHANT,0,5325.36,4906.52,10081.12,0,5,11,0.489,0,0,0,0,1.38,0,0
9438.78,4,QR,MERCHANT,0,11365.63,10952.19,14485.66,0,2,0,0.039,0,1,0,0,0.86,0,0
747.8,10,QR,MERCHANT,1,1032.61,911.28,1803.73,4,6,14,0.25,0,0,0,1,0.82,0,0
1255.22,21,MANUAL,MERCHANT,0,1092.89,948.57,1988.0,1,2,6,0.003,0,0,0,0,1.32,0,0
580.97,16,QR,MERCHANT,0,409.64,436.56,455.09,2,3,4,0.156,0,0,0,0,1.33,1,0
2857.02,18,QR,MERCHANT,0,2393.65,2160.59,2753.2,1,2,5,0.278,0,0,0,0,1.32,1,0
6945.07,19,QR,MERCHANT,0,6934.14,6709.72,9411.87,1,6,11,0.292,0,0,0,0,1.03,0,0
14074.52,22,QR,INDIVIDUAL,1,12576.16,13125.56,15528.19,0,6,2,0.197,0,0,0,0,1.07,0,0
3892.03,11,QR,INDIVIDUAL,0,3103.08,2783.4,4973.3,0,1,11,0.409,0,0,0,0,1.4,0,0
15768.25,4,QR,MERCHANT,0,13915.22,12353.97,20315.25,2,5,8,0.013,0,1,0,0,1.28,0,0
1051.43,16,QR,MERCHANT,0,1005.94,921.89,1381.11,0,6,14,0.252,0,0,0,0,1.14,0,0
786.0,18,MANUAL,MERCHANT,0,830.89,725.17,1337.8,1,2,5,0.289,0,0,0,0,1.08,0,0
3463.4,10,QR,INDIVIDUAL,1,2925.77,2953.17,5324.96,2,4,10,0.187,0,0,0,0,1.17,0,0
5144.37,1,MANUAL,INDIVIDUAL,0,4055.29,4434.77,8097.02,1,2,8,0.191,0,1,0,0,1.16,0,0
3535.38,5,MANUAL,INDIVIDUAL,0,2556.6,2708.52,3338.41,0,3,9,0.04,1,1,0,0,1.3,1,0
566.4,20,QR,INDIVIDUAL,0,597.88,620.83,874.83,0,1,6,0.186,0,0,0,0,0.91,0,0
3360.32,2,MANUAL,INDIVIDUAL,1,3719.33,3318.73,6756.22,1,4,6,0.219,0,1,0,0,1.01,0,0
